followers,followees,numberOfPosts,imagePorcentage,sidecarPorcentage,videoPorcentage,isBusiness,isProfessional,hasLink,hideLikes,avgLikes,varLikes,avgComments,varComments,avgScore,varScore,avgTechScore,varTechScore,avgPhotosInSidecar,varPhotosInSidecar,avgTaggedUsers,varTaggedUsers,avgHeight,varHeight,avgWidth,varWidth,useLocation,isAccesible,cLength,cSubjectivity,cPolarity,cDifficultWords,cSecondsToRead,cEntropy,captionLength,captionSubjectivity,captionPolarity,captionDifficultWords,captionSecondsToRead,captionEntropy,captionAvgHashtags,captionVarHashtags,Photographer
6761,7507,1143,100.0,0.0,0.0,False,True,True,False,175.3,1433.81,5.6,9.44,5.23,0.1,5.086,0.248,0,0,0.0,0.0,1095.567,4746.579,1080.0,4746.579,False,True,33.263,0,0,2.054,1.441,3.827,392.2,0,0,19.567,16.278,4.428,28.967,3.499,True
422,162,1987,100.0,0.0,0.0,True,True,False,False,55.533,129.716,2.1,1.423,5.332,0.075,4.715,0.278,0,0,6.567,0.646,1181.9,77582.49,1080.0,77582.49,True,True,42.095,0,0,2.333,1.719,4.091,380.333,0,0,24.467,16.128,4.365,29.9,0.157,False
527,932,71,64.86,16.22,18.92,False,False,False,True,34.231,289.562,1.533,1.849,4.905,0.15,5.06,0.28,3,8.889,0.0,0.0,969.367,52771.299,1030.667,52771.299,True,True,183.196,0,0,13.457,7.801,4.212,35.917,0,0,1.375,1.467,3.751,0.583,0.243,False
859,452,97,69.23,7.69,23.08,False,False,False,False,37.967,3368.632,2.467,4.982,5.072,0.206,5.079,0.14,3,0.667,0.133,0.516,1021.133,93346.182,1080.0,93346.182,True,True,52.693,0,0,2.08,2.123,4.009,85.862,0,0,3.345,3.534,4.015,5.621,5.546,False
98,88,112,87.1,9.68,3.23,False,False,False,True,26.929,38.423,3.5,6.117,5.37,0.097,5.329,0.296,2,0.0,11.9,6.957,1217.8,50046.56,1080.0,50046.56,True,True,68.067,0,0,4.048,2.901,4.046,178.6,0,0,10.267,7.525,4.302,13.0,111.2,False
4368,1408,686,12.5,81.25,6.25,False,True,True,False,405.25,8862.188,19.733,234.862,5.234,0.275,5.449,0.177,4,3.581,4.233,6.446,1281.367,19568.432,1080.0,19568.432,True,False,44.43,0,0,2.146,1.859,3.634,399.867,0,0,17.567,15.884,4.576,7.433,106.512,True
624,733,1469,83.33,16.67,0.0,False,False,False,False,184.067,34134.329,3.867,6.982,5.371,0.125,5.472,0.377,3,0.96,5.567,17.779,1290.433,9152.979,1080.0,9152.979,True,True,120.5,0,0,7.25,5.187,3.807,53.1,0,0,1.433,2.076,3.899,0.1,0.29,False
1571,234,173,7.69,50.0,42.31,True,True,False,False,95.067,2594.396,1.733,11.196,5.583,0.116,5.932,0.22,8,5.244,0.6,0.307,1319.6,14778.24,1080.0,14778.24,True,False,38.135,0,0,2.096,1.627,4.012,367.033,0,0,10.0,15.898,4.911,8.4,7.173,True
220,409,776,16.67,83.33,0.0,True,True,True,False,15.067,32.529,1.067,2.862,5.281,0.22,5.243,0.161,4,5.354,0.0,0.0,980.233,107210.379,1029.0,107210.379,True,False,46.375,0,0,2.094,1.884,4.07,397.333,0,0,18.133,16.442,4.568,16.3,14.21,True
2598,998,615,96.67,3.33,0.0,False,True,False,False,181.2,10905.693,14.367,56.432,5.492,0.052,4.836,0.281,2,0.0,0.0,0.0,1333.767,7642.112,1080.0,7642.112,True,True,34.643,0,0,2.174,1.468,3.957,444.433,0,0,22.2,18.582,4.393,22.067,35.062,False
2499,5189,775,46.67,53.33,0.0,False,False,False,True,86.933,2389.662,0.933,5.196,4.422,0.182,5.02,0.336,5,10.684,0.333,0.422,751.133,16428.449,1069.0,16428.449,True,False,32.077,0,0,1.692,1.325,3.7,80.696,0,0,2.739,3.245,4.131,0.783,1.735,False
35,24,13,84.62,0.0,15.38,True,True,False,False,16.636,26.777,0.818,2.512,5.462,0.081,4.909,0.256,0,0,0.818,1.24,1180.273,53722.562,1080.0,53722.562,True,True,37.222,0,0,2.111,1.593,4.242,450.364,1,1,24.0,18.924,4.418,23.091,69.537,False
131,206,69,96.67,3.33,0.0,False,True,False,False,19.333,31.089,1.567,1.646,5.237,0.128,5.177,0.519,2,0.0,0.0,0.0,1238.667,50524.222,1080.0,50524.222,True,True,30.255,0,0,1.936,1.274,3.809,306.367,1,0,12.167,12.536,4.675,20.033,23.899,True
2124,756,468,30.77,46.15,23.08,False,True,True,False,105.5,132.25,2.379,14.787,5.451,0.12,5.837,0.26,3,0.988,0.067,0.062,1079.8,90721.16,1080.0,90721.16,True,False,46.706,0,0,3.029,1.929,4.079,288.733,0,0,13.467,11.675,4.394,7.433,8.579,True
1765,646,104,43.9,29.27,26.83,False,False,False,False,110.0,2038.067,3.167,103.272,5.061,0.149,6.058,0.232,9,2.472,1.433,6.112,1112.1,66207.757,1080.0,66207.757,True,True,46.894,0,0,2.574,1.922,4.06,123.7,0,0,5.233,4.94,4.25,2.9,10.423,False
4508,1213,493,18.92,62.16,18.92,True,True,True,False,210.214,87859.026,7.067,31.396,5.566,0.151,5.219,0.189,8,5.728,7.567,38.979,1129.067,51817.129,1080.0,51817.129,True,False,29.877,0,0,1.303,1.281,3.523,404.867,0,0,19.033,16.835,4.527,16.433,31.246,True
438,493,2209,56.67,43.33,0.0,False,False,False,False,28.767,59.512,0.267,0.596,5.407,0.096,5.062,0.128,3,1.361,0.0,0.0,883.567,0.246,1080.0,0.246,True,True,24.125,0,0,1.375,1.041,3.57,313.1,0,0,19.233,13.492,4.432,22.833,3.539,False
39,27,242,100.0,0.0,0.0,False,True,False,False,8.6,16.107,0.167,0.139,5.393,0.14,4.818,0.243,0,0,0.0,0.0,984.567,30715.246,1069.0,30715.246,True,False,38.0,1,1,2.0,1.542,3.653,256.733,0,0,14.233,10.968,4.359,15.833,16.139,False
1649,2502,3054,100.0,0.0,0.0,False,False,False,False,97.967,2213.832,4.767,19.046,5.678,0.132,5.274,0.332,0,0,0.0,0.0,675.9,10158.423,636.867,10158.423,False,True,114.932,0,0,7.014,5.041,3.925,39.5,0,0,1.633,1.678,3.739,0.0,0.0,False
94,138,64,56.6,0.0,43.4,False,True,False,False,14.2,23.16,1.933,6.662,5.212,0.181,5.268,0.542,0,0,0.0,0.0,1221.767,43771.646,1080.0,43771.646,True,True,37.382,0,0,1.964,1.561,4.089,277.172,0,0,16.69,11.817,4.115,21.828,102.97,True
3969,2126,323,90.0,10.0,0.0,False,True,True,False,203.667,3215.822,13.167,83.339,5.77,0.066,5.765,0.209,3,0.222,5.1,1.557,952.033,35590.632,1080.0,35590.632,True,True,39.917,0,0,1.917,1.611,3.988,1150.667,0,1,52.667,47.6,4.505,29.667,0.756,True
160,138,67,100.0,0.0,0.0,False,True,False,True,37.5,60.583,0.3,0.21,5.224,0.077,5.15,0.468,0,0,0.0,0.0,1265.833,46004.139,1080.0,46004.139,False,True,59.286,0,0,2.714,2.413,4.356,192.7,0,0,12.033,7.983,4.495,15.533,0.516,False
186,150,446,73.33,26.67,0.0,False,True,True,True,49.0,206.8,1.4,3.307,5.271,0.228,5.105,0.472,2,0.188,0.0,0.0,768.0,14976.0,1080.0,14976.0,False,True,41.381,0,0,2.0,1.71,4.112,464.8,0,0,26.733,19.433,4.552,25.6,1.307,False
117,176,48,83.87,12.9,3.23,False,True,True,False,18.9,46.423,1.167,3.606,5.17,0.175,5.049,0.277,5,1.688,0.0,0.0,1036.5,17848.117,1058.0,17848.117,False,True,34.6,0,0,1.771,1.411,3.87,116.433,0,0,6.067,4.924,4.187,9.967,26.099,True
572,348,232,40.48,30.95,28.57,False,True,True,True,44.0,0.0,7.167,14.539,5.448,0.123,5.052,0.426,8,10.592,2.733,13.729,955.8,38010.627,1080.0,38010.627,True,True,32.944,0,0,1.629,1.373,4.013,477.8,0,0,22.767,20.308,4.44,20.4,57.173,True
191,81,42,80.56,2.78,16.67,False,True,True,False,31.0,97.6,1.567,4.912,4.855,0.339,5.238,0.25,3,0.0,0.3,0.477,1113.133,58301.782,1029.0,58301.782,False,True,27.841,0,0,1.523,1.203,3.619,298.815,0,0,15.407,12.319,4.106,21.593,144.093,False
251,334,319,20.0,80.0,0.0,False,False,True,False,44.2,628.027,6.433,185.579,5.115,0.139,5.234,0.182,3,1.056,0.1,0.09,1269.1,15325.29,1080.0,15325.29,False,True,30.971,0,0,1.824,1.305,3.898,188.667,0,0,9.767,7.979,4.463,9.433,15.912,False
11992,1915,894,93.75,0.0,6.25,True,True,False,False,1011.267,358400.662,27.433,106.512,5.202,0.027,5.277,0.072,0,0,10.1,7.423,1349.267,0.196,1080.0,0.196,True,True,27.188,0,0,1.402,1.131,3.774,375.667,0,0,22.667,15.717,4.613,21.033,5.232,False
8326,212,687,2.56,74.36,23.08,False,True,False,False,201.286,3730.418,8.433,156.712,5.257,0.208,5.823,0.244,8,2.35,0.067,0.062,1347.667,127.089,1080.0,127.089,True,False,36.337,0,0,1.492,1.544,3.833,417.267,0,0,19.467,17.656,4.476,17.0,0.0,False
1260,1796,471,83.33,0.0,16.67,False,True,False,False,15.133,203.049,1.967,5.832,5.757,0.136,5.12,0.184,0,0,0.0,0.0,969.167,12196.606,1080.0,12196.606,True,True,40.153,0,0,2.322,1.663,4.262,478.1,1,0,26.333,19.893,4.335,29.967,0.032,False
756,638,958,100.0,0.0,0.0,False,False,False,False,120.233,2316.579,5.267,6.196,5.765,0.102,5.048,0.204,0,0,0.0,0.0,1112.7,51999.877,1080.0,51999.877,False,True,49.192,0,0,2.821,2.134,4.034,449.633,0,0,26.9,19.675,4.345,29.733,0.662,False
3170,3449,470,100.0,0.0,0.0,False,True,True,False,227.7,2365.477,1.567,2.046,5.451,0.262,5.219,0.312,0,0,0.0,0.0,1008.9,76803.09,1080.0,76803.09,False,True,29.957,0,0,1.702,1.301,3.797,140.667,0,0,7.5,6.104,4.119,11.533,21.516,False
9606,6159,1049,0.0,90.91,9.09,False,True,True,True,457.033,56633.299,31.433,1034.446,5.535,0.112,4.92,0.209,8,6.062,3.2,6.693,1079.9,0.157,1080.0,0.157,True,False,32.256,0,0,1.851,1.38,3.752,454.667,1,0,27.4,18.73,4.625,27.0,36.2,True
1432,930,259,6.25,87.5,6.25,False,True,True,False,0,0,7.933,21.729,5.75,0.158,6.056,0.156,3,3.633,3.6,5.107,1297.967,14886.032,1080.0,14886.032,True,False,31.437,0,0,2.244,1.367,3.988,349.3,0,0,21.7,14.735,4.485,24.467,58.182,True
121,91,149,66.67,33.33,0.0,False,False,True,False,16.633,24.232,0.6,0.373,5.317,0.08,4.954,0.2,2,0.0,0.0,0.0,1184.733,70199.862,1080.0,70199.862,False,True,37.556,0,0,1.833,1.499,3.956,385.433,0,0,20.267,16.288,4.477,25.9,2.89,False
9,12,13,7.69,92.31,0.0,False,False,False,False,5.692,4.059,0.0,0.0,4.661,0.236,5.152,0.335,4,0.743,0.077,0.071,989.615,89932.544,1080.0,89932.544,False,True,0,0,0,0,0,0,129.538,0,0,6.077,5.241,4.602,4.077,2.533,False
99,800,45,63.33,36.67,0.0,False,False,False,True,12.864,17.481,0.333,0.356,5.143,0.207,5.295,0.337,4,6.413,0.0,0.0,1102.867,87136.849,1080.0,87136.849,False,True,23.6,0,0,1.0,0.988,3.338,119.233,0,0,5.533,5.052,4.207,8.367,5.832,False
225,656,107,100.0,0.0,0.0,False,False,True,True,8.4,22.107,1.1,1.423,5.606,0.102,6.01,0.208,0,0,0.933,0.196,1322.567,11403.046,1080.0,11403.046,True,True,36.091,0,0,1.939,1.532,4.114,339.333,0,0,19.133,14.361,4.451,24.333,44.222,False
161,229,15,100.0,0.0,0.0,False,False,False,False,39.8,98.16,0.467,0.382,5.395,0.12,5.875,0.116,0,0,0.2,0.16,1091.2,92168.56,1080.0,92168.56,True,True,24.714,0,0,1.0,1.061,3.413,126.0,0,0,7.0,5.522,4.357,8.8,0.96,False
2407,533,483,61.76,26.47,11.76,False,True,False,True,43.1,236.69,0.8,0.96,5.596,0.079,5.862,0.131,3,0.889,0.0,0.0,1348.4,0.307,1080.0,0.307,True,True,90.667,0,0,3.625,4.015,4.111,542.567,0,0,17.533,22.676,4.779,21.233,13.712,True
152,12,481,100.0,0.0,0.0,False,False,False,False,19.9,41.023,1.667,1.822,5.246,0.24,5.152,0.149,0,0,0.0,0.0,1151.867,57979.316,1080.0,57979.316,False,True,35.9,0,0,1.8,1.496,3.944,232.0,0,0,18.0,9.769,4.252,21.5,0.45,False
1018,691,321,51.52,39.39,9.09,True,True,True,True,13.433,419.646,3.067,162.062,5.651,0.168,5.042,0.199,7,3.917,0.433,0.379,1088.833,2334.539,1080.0,2334.539,False,True,38.207,0,0,2.159,1.646,3.885,513.9,0,1,21.167,21.231,4.352,12.9,30.957,False
349,265,202,63.33,36.67,0.0,True,True,True,False,23.367,110.232,0.8,1.827,5.487,0.112,5.703,0.29,9,2.975,0.0,0.0,762.8,25731.56,1080.0,25731.56,True,True,35.833,0,0,1.667,1.483,3.887,437.667,1,0,19.267,18.735,4.54,19.533,0.249,True
21918,807,1058,84.85,6.06,9.09,True,True,True,False,2203.867,1665732.049,60.2,1158.827,5.791,0.103,5.057,0.341,4,6.25,0.0,0.0,1104.867,48239.782,1080.0,48239.782,True,True,44.818,1,0,2.038,1.829,3.825,680.367,0,1,31.7,28.136,4.431,28.9,11.557,True
910,470,126,76.67,23.33,0.0,False,True,False,False,200.2,13449.493,6.2,25.427,4.742,0.119,4.867,0.576,2,0.204,0.0,0.0,1040.533,85624.582,1080.0,85624.582,True,True,26.051,0,0,1.904,1.128,3.922,391.467,0,0,20.633,16.823,4.415,28.467,9.182,True
66,85,9,33.33,66.67,0.0,False,True,False,False,0,0,0.444,0.469,5.615,0.081,5.272,0.238,4,5.889,1.0,1.333,1280.0,39200.0,1080.0,39200.0,True,True,25.75,0,0,0.75,1.13,3.766,303.333,1,1,12.333,11.944,4.418,6.889,24.099,True
171,172,270,60.0,25.71,14.29,False,True,True,False,19.3,50.01,1.067,2.196,5.229,0.172,5.022,0.399,4,1.802,0.2,0.293,720.433,37032.379,728.0,37032.379,False,True,36.188,0,0,1.844,1.501,3.992,417.103,0,0,21.483,17.219,4.568,19.448,37.489,False
9289,532,197,0.0,85.71,14.29,True,True,True,False,26.633,284.499,1.5,3.917,5.176,0.044,5.015,0.115,6,0.516,0.0,0.0,1080.0,0.0,1080.0,0.0,False,False,25.467,0,0,0.511,1.021,3.432,1898.5,0,0,63.433,78.067,4.725,23.7,18.543,False
378,530,394,88.24,0.0,11.76,False,True,False,False,0,0,1.667,7.022,5.112,0.138,5.232,0.227,0,0,0.333,0.289,925.4,80988.573,1080.0,80988.573,True,True,39.54,0,0,2.14,1.668,3.939,606.867,0,0,23.267,24.616,4.984,22.633,30.366,True
3071,251,486,100.0,0.0,0.0,False,True,True,False,54.2,1807.693,2.167,3.606,5.588,0.103,4.953,0.313,0,0,0.067,0.062,1051.533,89333.716,1080.0,89333.716,True,True,41.046,0,0,2.431,1.702,3.998,385.733,1,0,21.7,16.07,4.362,23.167,28.406,True
508,479,588,100.0,0.0,0.0,False,True,False,True,0,0,0.4,0.907,5.185,0.1,5.146,0.286,0,0,0.0,0.0,950.267,92508.462,1080.0,92508.462,False,True,39.333,0,0,2.167,1.822,4.009,369.3,0,1,10.3,14.888,4.234,21.267,20.196,False
148,2139,51,24.24,66.67,9.09,False,True,False,False,9.182,21.331,2.367,11.966,5.374,0.121,5.992,0.155,3,1.868,0.033,0.032,1120.6,17442.307,1058.0,17442.307,False,False,36.94,0,0,1.896,1.541,4.067,311.241,1,0,18.034,13.002,4.249,27.172,63.798,False
45,33,28,78.57,21.43,0.0,False,True,False,False,17.643,28.872,0.893,1.381,5.285,0.147,5.227,0.29,3,0.222,0.107,0.096,1209.036,41441.249,1080.0,41441.249,True,True,31.84,0,0,2.16,1.35,4.103,337.321,0,0,18.5,14.463,4.347,22.75,25.616,True
137,97,1206,45.0,30.0,25.0,False,False,False,False,72.467,2340.716,0.8,1.093,5.419,0.218,5.036,0.272,4,6.583,0.0,0.0,1122.967,76038.699,1080.0,76038.699,True,False,43.167,0,0,2.333,1.802,4.153,480.633,1,0,17.967,19.317,4.625,16.133,18.849,False
132,91,147,93.75,0.0,6.25,False,True,False,False,34.6,138.973,0.767,1.979,4.855,0.092,4.968,0.363,0,0,0.0,0.0,970.067,88269.329,1080.0,88269.329,False,False,109.391,1,0,4.087,4.513,4.231,458.6,1,1,16.2,18.455,4.348,16.7,6.81,True
626,631,32,84.38,0.0,15.62,True,True,False,False,36.259,991.081,1.815,4.151,5.24,0.148,5.394,0.634,0,0,0.148,0.348,1220.63,23094.011,1080.0,23094.011,False,True,26.469,0,0,1.449,1.144,3.743,252.692,0,0,14.192,10.292,4.363,19.154,88.438,False
2311,921,1176,93.75,0.0,6.25,False,False,False,False,123.967,1952.099,4.033,43.566,5.405,0.123,4.941,0.254,0,0,0.0,0.0,989.767,43171.112,1080.0,43171.112,False,True,48.904,0,0,2.426,1.996,3.937,585.4,1,1,24.4,24.233,4.679,27.133,41.982,False
588,676,185,41.94,54.84,3.23,False,False,False,False,65.8,1371.093,1.967,4.966,5.269,0.158,5.034,0.251,3,0.969,0.067,0.062,1069.267,84426.596,1080.0,84426.596,True,True,39.0,0,0,2.228,1.597,3.98,241.2,0,0,12.033,9.817,4.237,10.567,90.379,False
77,96,189,100.0,0.0,0.0,True,True,False,False,8.167,8.672,0.267,0.329,5.023,0.154,4.935,0.288,0,0,0.0,0.0,1160.167,83202.139,1080.0,83202.139,True,False,44.875,0,0,2.875,1.856,4.17,212.2,0,0,11.367,8.976,4.376,13.933,3.129,True
594,224,105,56.67,43.33,0.0,False,True,False,False,146.267,409.329,9.667,20.422,5.048,0.047,5.606,0.086,3,0.391,0.433,0.779,1056.0,8064.0,1080.0,8064.0,False,True,25.316,0,0,1.319,1.091,3.667,324.5,0,0,16.9,13.585,4.527,28.1,34.29,False
348,488,478,100.0,0.0,0.0,False,False,True,False,8.733,8.529,0.233,0.446,5.288,0.233,5.5,0.143,0,0,0.0,0.0,817.067,33253.529,817.067,33253.529,False,False,44.286,0,0,2.714,1.78,4.31,95.933,0,0,5.1,4.2,4.1,6.1,2.09,False
158,458,314,20.0,80.0,0.0,False,False,False,False,52.6,529.44,0.5,1.05,5.101,0.218,4.743,0.345,6,8.556,0.0,0.0,797.8,32321.027,1080.0,32321.027,False,False,54.267,0,0,2.333,2.255,4.07,600.133,0,1,20.133,24.336,4.368,24.0,31.333,False
68,77,68,0.0,100.0,0.0,False,False,True,False,16.933,22.262,1.0,1.733,5.298,0.121,5.089,0.317,10,0.0,0.0,0.0,722.0,3601.4,1069.0,3601.4,True,False,26.167,0,0,1.433,1.121,3.924,249.4,0,0,14.867,10.865,4.301,19.7,8.077,False
20899,7585,112,56.67,43.33,0.0,False,True,False,False,2492.692,106076.521,22.3,275.51,5.48,0.131,5.202,0.186,2,0.284,0.033,0.032,1320.233,3339.379,1080.0,3339.379,True,True,34.911,0,0,2.099,1.481,3.975,136.3,0,1,6.867,5.54,4.191,3.833,90.206,False
31,61,48,96.67,3.33,0.0,False,False,False,False,7.8,9.96,1.133,1.316,5.324,0.058,5.818,0.464,2,0.0,0.0,0.0,1036.1,85061.757,1080.0,85061.757,False,True,41.912,0,0,1.853,1.74,3.945,142.733,0,0,8.4,6.209,3.697,10.9,26.357,False
6,53,11,90.91,9.09,0.0,False,False,False,False,5.0,8.909,1.364,1.868,5.318,0.179,4.902,0.288,2,0.0,0.182,0.331,778.727,14260.198,1080.0,14260.198,True,True,55.533,0,0,2.867,2.267,4.274,363.636,1,0,19.182,15.109,4.268,26.364,106.231,False
197,182,6,16.67,83.33,0.0,False,False,False,True,47.167,235.806,1.833,1.806,5.035,0.035,5.214,0.131,4,2.16,3.333,11.222,1027.5,62396.583,1080.0,62396.583,True,True,34.636,0,0,1.545,1.386,3.748,110.667,0,0,5.333,4.482,4.061,6.0,21.333,False
2344,2292,236,100.0,0.0,0.0,True,True,True,False,309.433,5019.312,14.967,55.899,5.618,0.095,5.08,0.236,0,0,0.0,0.0,1102.0,25747.333,1032.333,25747.333,True,True,31.586,0,0,1.718,1.314,3.751,485.0,1,1,19.0,21.2,4.617,30.0,0.0,False
717,974,554,34.29,51.43,14.29,False,False,False,False,23.567,155.979,1.233,2.512,5.141,0.214,5.374,0.309,5,9.349,0.033,0.032,913.933,77364.796,1080.0,77364.796,False,False,37.297,0,0,1.595,1.519,3.828,205.233,0,0,10.233,8.427,4.31,10.267,46.929,False
227,211,641,100.0,0.0,0.0,False,False,True,True,29.933,25.729,0.2,0.16,5.137,0.179,5.055,0.43,0,0,0.0,0.0,741.0,12789.0,1080.0,12789.0,False,False,55.0,0,0,3.333,2.257,4.344,188.6,0,1,5.733,7.401,4.225,6.0,0.0,False
4033,2333,507,43.75,50.0,6.25,False,True,True,False,86.172,1610.419,3.444,17.358,5.446,0.165,5.381,0.386,4,3.438,0.433,1.379,1045.367,17224.566,1045.333,17224.566,False,False,45.484,0,0,2.065,1.858,3.871,880.867,1,1,40.067,35.782,4.586,29.9,11.557,True
1238,139,350,51.35,29.73,18.92,False,True,True,False,60.2,402.293,0.833,1.006,5.349,0.223,4.644,0.463,5,4.959,0.467,1.316,975.4,54002.507,1080.0,54002.507,True,True,28.24,0,0,1.24,1.166,3.547,684.6,0,0,34.2,29.445,4.352,29.9,0.157,False
199,492,331,62.86,22.86,14.29,True,True,True,False,13.7,36.743,1.667,2.622,5.532,0.1,6.01,0.157,4,1.234,0.0,0.0,1181.3,63193.277,1080.0,63193.277,False,True,151.16,0,0,7.7,6.68,4.001,78.4,1,1,2.533,3.066,4.029,0.0,0.0,False
167,170,85,66.67,16.67,16.67,False,False,False,False,6.7,10.477,0.2,0.293,5.284,0.211,4.456,0.329,2,0.222,0.333,1.622,900.633,36907.299,1080.0,36907.299,False,False,51.0,0,0,3.167,2.093,3.987,71.69,0,0,4.069,3.038,3.837,1.69,11.455,False
3222,1680,457,8.82,79.41,11.76,True,True,True,False,117.467,2171.516,1.267,1.596,5.38,0.206,5.878,0.365,7,9.037,0.867,0.849,1349.6,0.24,1080.0,0.24,True,False,27.778,0,0,1.25,1.173,3.714,408.733,0,0,24.533,17.035,4.507,31.933,0.062,True
2003,1582,125,20.59,67.65,11.76,False,True,False,False,257.083,13171.91,8.067,44.062,5.665,0.14,6.044,0.185,6,6.926,4.6,7.64,1254.467,46462.582,1069.0,46462.582,True,True,34.106,0,0,1.886,1.444,3.708,619.167,1,0,33.2,25.967,4.508,23.933,40.529,True
380,1025,253,100.0,0.0,0.0,False,False,False,False,19.7,63.41,1.567,3.979,5.438,0.119,4.891,0.231,0,0,0.1,0.09,1150.9,64729.823,1080.0,64729.823,True,True,44.326,0,0,2.37,1.824,4.052,410.533,0,0,22.367,17.895,4.361,23.033,25.832,False
147,77,132,93.33,6.67,0.0,False,True,False,True,48.533,481.516,0.867,0.649,5.211,0.134,4.899,0.153,2,0.0,0.0,0.0,829.2,29924.76,1036.0,29924.76,True,True,34.577,0,0,2.154,1.428,4.132,362.567,0,1,9.067,14.536,4.379,16.733,1.396,True
389,791,1060,16.67,66.67,16.67,False,True,False,False,22.233,67.779,1.733,2.996,5.286,0.203,4.841,0.216,3,0.722,1.6,0.573,1155.967,64914.766,1080.0,64914.766,True,False,51.462,0,0,3.077,2.126,4.21,347.3,0,0,15.433,14.153,4.504,27.033,0.299,True
1926,2911,948,100.0,0.0,0.0,False,True,False,False,134.7,552.477,8.233,23.446,5.512,0.143,4.843,0.204,0,0,18.633,2.499,691.4,47269.573,1080.0,47269.573,True,True,34.828,0,0,2.102,1.454,4.005,424.233,1,0,26.4,18.442,4.404,29.967,0.032,True
267,570,163,40.91,27.27,31.82,False,True,False,False,15.714,57.418,1.467,6.116,4.973,0.098,5.143,0.492,3,1.139,0.033,0.032,1175.8,69638.56,1080.0,69638.56,False,False,43.136,0,0,1.318,1.714,3.805,185.233,0,0,5.9,7.273,4.064,4.233,37.846,False
1657,2467,877,100.0,0.0,0.0,True,True,False,False,42.967,47.699,1.633,2.566,5.07,0.092,4.455,0.156,0,0,5.567,3.246,720.0,0.0,1080.0,0.0,True,True,35.49,0,0,2.102,1.475,4.065,412.233,0,0,23.067,17.323,4.204,29.867,0.249,True
328,230,79,66.67,4.76,28.57,False,True,False,False,78.133,3444.316,5.233,12.512,5.745,0.162,5.411,0.103,2,0.0,1.367,0.766,1127.067,62482.262,1080.0,62482.262,True,True,33.481,0,0,1.987,1.411,3.869,370.467,0,0,21.267,15.976,4.315,25.5,13.25,True
1371,1056,423,13.33,86.67,0.0,False,False,False,False,189.067,1522.996,4.067,18.796,5.001,0.084,4.973,0.352,3,1.652,0.0,0.0,1188.7,74376.143,1080.0,74376.143,True,False,116.877,1,0,3.754,4.807,4.211,757.5,0,1,28.8,30.128,4.57,22.6,4.84,False
1240,335,1172,20.0,80.0,0.0,True,True,True,False,14.933,41.529,2.233,2.712,5.419,0.077,5.934,0.11,4,3.556,0.0,0.0,1333.533,3631.049,1080.0,3631.049,False,True,42.179,0,0,2.164,1.751,4.162,323.0,0,0,14.933,13.38,4.612,26.933,0.396,False
538,499,118,100.0,0.0,0.0,False,True,False,False,67.233,660.779,3.0,5.267,5.653,0.218,4.96,0.274,0,0,0.0,0.0,1062.2,13182.827,1069.0,13182.827,False,True,35.278,0,0,1.889,1.485,3.93,471.864,0,1,15.909,20.142,4.388,36.136,0.663,False
73,205,3,66.67,33.33,0.0,False,True,False,False,8.0,8.667,2.333,0.222,5.188,0.122,4.793,0.578,4,0.0,0.0,0.0,913.667,21973.556,1080.0,21973.556,False,True,52.143,0,0,1.714,2.089,4.035,192.333,0,0,6.333,7.833,4.215,8.333,4.222,True
81,101,62,100.0,0.0,0.0,False,True,False,False,19.233,17.112,0.267,0.396,5.281,0.119,5.172,0.243,0,0,0.567,1.512,780.333,98717.489,1080.0,98717.489,True,True,33.75,0,0,2.0,1.476,3.925,216.167,0,0,15.433,9.248,4.7,14.867,3.449,True
1895,2483,1787,100.0,0.0,0.0,False,False,False,True,136.733,386.129,1.033,4.099,5.953,0.113,4.918,0.184,0,0,0.033,0.032,1292.1,30171.69,1080.0,30171.69,False,True,59.367,0,0,2.6,2.47,4.202,490.2,0,1,21.033,20.624,4.474,30.0,0.0,False
178,301,127,96.77,0.0,3.23,False,False,False,True,30.367,187.032,1.233,2.446,5.09,0.165,5.123,0.301,0,0,1.2,4.627,1058.0,75181.0,1054.333,75181.0,False,True,27.108,0,0,1.811,1.169,3.937,487.9,0,0,25.8,21.025,4.438,26.967,9.099,False
116970,574,438,80.56,2.78,16.67,True,True,True,False,10630.3,404282546.477,185.933,12229.529,5.206,0.054,4.969,0.119,2,0.0,0.567,0.312,1319.967,14716.099,1080.0,14716.099,False,True,54.172,0,0,2.245,2.196,4.03,584.2,0,1,21.567,23.078,4.441,11.8,1.493,False
243,417,553,76.67,23.33,0.0,False,False,True,False,23.633,49.632,1.667,2.222,5.629,0.129,5.306,0.287,3,0.571,0.0,0.0,894.4,34947.707,1080.0,34947.707,False,True,14.28,0,0,1.1,0.616,3.719,65.233,0,0,3.067,2.785,4.086,3.3,2.61,False
1490,7831,94,96.77,0.0,3.23,False,True,True,False,109.867,405.182,3.5,11.517,5.005,0.109,5.015,0.111,0,0,0.0,0.0,741.0,12789.0,1080.0,12789.0,False,True,39.61,0,0,2.19,1.65,4.016,303.433,1,0,19.2,12.813,4.336,28.633,6.366,True
771,449,975,100.0,0.0,0.0,False,True,False,False,84.333,1880.622,5.133,47.516,5.33,0.261,5.305,0.602,0,0,0.833,1.539,1004.367,49293.766,1080.0,49293.766,False,True,32.786,0,0,1.766,1.394,3.799,212.033,0,0,7.633,8.603,4.353,10.1,5.157,False
